EmployeeID,Name,Department,JoinDate,LastPromotionDate,Salary,PerformanceScore,Satisfaction,WorkHours,IsResigned,Join year,Satisfaction Group,tenure,IsResignedVal,Total Count
EMP_1139,Omar Hidayat,Finance,2020-12-03,2022-12-02,"10,000,262",3.5,4.8,8.7,Active,2020,5,c. < 3-5 Year,0,1
EMP_1140,Nia Lestari,HR,2019-11-14,2023-11-13,"8,954,684",2.3,2.7,10.1,Active,2019,3,d. > 5 Years,0,1
EMP_1141,Andi Hidayat,Engineering,2021-09-27,2025-05-01,"6,636,087",2.2,3.4,9.6,Active,2021,4,c. < 3-5 Year,0,1
EMP_1142,Fitri Hidayat,Customer Support,2020-07-28,,"8,500,521",2.5,3.6,8.7,Active,2020,4,c. < 3-5 Year,0,1
EMP_1143,Andi Pratama,Customer Support,2018-03-24,2021-09-02,"9,324,945",2.3,2.1,11.0,Resigned,2018,3,d. > 5 Years,1,1
EMP_1144,Andi Lestari,Operations,2020-10-09,,"12,721,413",4.2,3.4,10.9,Resigned,2020,4,c. < 3-5 Year,1,1
EMP_1145,Indah Santoso,Engineering,2018-10-30,2021-08-25,"9,346,495",2.1,3.1,11.2,Resigned,2018,4,d. > 5 Years,1,1
EMP_1146,Tono Hidayat,Sales,2024-10-16,2025-09-26,"8,764,676",3.3,4.5,7.1,Active,2024,5,b. < 1-3 Years,0,1
EMP_1147,Indah Nugroho,Finance,2021-04-07,2023-01-02,"13,346,357",4.9,3.9,8.4,Active,2021,4,c. < 3-5 Year,0,1
EMP_1148,Rina Lestari,Finance,2018-03-12,2020-11-22,"15,306,347",4.9,2.9,9.7,Resigned,2018,3,d. > 5 Years,1,1
EMP_1149,Andi Hidayat,Customer Support,2020-08-08,2023-10-08,"11,449,457",3.7,3.5,8.6,Active,2020,4,c. < 3-5 Year,0,1
EMP_1150,Citra Santoso,HR,2019-11-25,,"13,897,893",4.8,3.7,8.2,Active,2019,4,d. > 5 Years,0,1
EMP_1151,Putri Lestari,Engineering,2023-07-15,,"7,742,807",2.9,2.0,11.2,Resigned,2023,2,b. < 1-3 Years,1,1
EMP_1152,Wati Hidayat,Customer Support,2018-01-23,,"10,352,060",2.6,3.1,11.0,Resigned,2018,4,d. > 5 Years,1,1
EMP_1153,Hendra Permana,Finance,2023-06-02,2025-12-25,"11,463,930",5.0,2.6,11.6,Resigned,2023,3,b. < 1-3 Years,1,1
EMP_1154,Eko Pratama,Sales,2023-10-31,2024-10-15,"8,110,297",2.6,1.6,11.9,Resigned,2023,2,b. < 1-3 Years,1,1
EMP_1155,Fitri Nugroho,Sales,2024-02-19,2024-08-21,"7,647,512",2.9,2.9,12.0,Active,2024,3,b. < 1-3 Years,0,1
EMP_1156,Indah Permana,HR,2022-03-03,2023-08-04,"7,815,145",2.4,3.9,10.4,Active,2022,4,c. < 3-5 Year,0,1
EMP_1157,Lina Kusuma,Finance,2023-03-11,,"8,972,927",3.0,3.9,10.6,Active,2023,4,b. < 1-3 Years,0,1
EMP_1158,Rina Nugroho,Engineering,2021-07-25,2022-11-24,"9,032,296",3.4,3.6,8.6,Active,2021,4,c. < 3-5 Year,0,1
EMP_1159,Sari Nugroho,Marketing,2019-01-23,,"10,600,707",3.4,5.0,7.3,Active,2019,5,d. > 5 Years,0,1
EMP_1160,Lina Pratama,Sales,2021-01-29,,"12,756,747",4.7,3.2,9.9,Active,2021,4,c. < 3-5 Year,0,1
EMP_1161,Maya Kusuma,HR,2024-01-26,2025-02-16,"5,686,774",2.2,4.2,7.5,Active,2024,5,b. < 1-3 Years,0,1
EMP_1162,Tono Santoso,Sales,2023-11-10,2025-06-04,"8,691,558",3.0,3.1,11.3,Active,2023,4,b. < 1-3 Years,0,1
EMP_1163,Wati Nugroho,Sales,2019-11-20,,"8,914,187",2.7,5.0,7.5,Active,2019,5,d. > 5 Years,0,1
EMP_1164,Fitri Nugroho,Customer Support,2018-01-02,2018-10-15,"10,494,262",2.4,4.2,9.2,Active,2018,5,d. > 5 Years,0,1
EMP_1165,Rina Santoso,Sales,2024-04-13,2025-11-10,"8,255,325",3.2,4.8,8.8,Active,2024,5,b. < 1-3 Years,0,1
EMP_1166,Citra Lestari,Sales,2021-02-11,2024-01-22,"10,873,005",3.7,2.8,10.5,Resigned,2021,3,c. < 3-5 Year,1,1
EMP_1167,Nia Permana,Sales,2018-04-14,2021-05-22,"13,187,239",4.3,2.6,10.6,Active,2018,3,d. > 5 Years,0,1
EMP_1168,Gita Hidayat,Marketing,2020-01-04,2020-07-23,"8,955,683",2.6,2.7,9.6,Resigned,2020,3,d. > 5 Years,1,1
EMP_1169,Dewi Permana,Marketing,2023-08-22,2025-10-31,"8,139,505",2.8,4.3,8.4,Active,2023,5,b. < 1-3 Years,0,1
EMP_1170,Indah Kusuma,Operations,2018-08-23,2019-04-22,"14,827,456",4.6,4.0,9.4,Active,2018,4,d. > 5 Years,0,1
EMP_1171,Fitri Nugroho,Operations,2024-02-13,2024-08-30,"8,427,852",3.1,2.1,11.5,Active,2024,3,b. < 1-3 Years,0,1
EMP_1172,Eko Santoso,Finance,2019-05-05,,"11,263,581",3.9,4.9,8.6,Active,2019,5,d. > 5 Years,0,1
EMP_1173,Gita Pratama,Marketing,2021-07-20,2022-12-28,"12,858,105",4.7,2.9,10.6,Resigned,2021,3,c. < 3-5 Year,1,1
EMP_1174,Maya Hidayat,Customer Support,2018-09-09,,"13,710,679",4.5,4.2,7.7,Active,2018,5,d. > 5 Years,0,1
EMP_1175,Budi Kusuma,HR,2020-03-24,2023-01-06,"9,455,253",2.5,3.8,11.2,Active,2020,4,d. > 5 Years,0,1
EMP_1176,Sari Permana,Engineering,2021-10-30,2022-10-21,"10,458,663",3.7,5.0,7.4,Active,2021,5,c. < 3-5 Year,0,1
EMP_1177,Citra Wijaya,Marketing,2024-08-18,2025-02-24,"10,940,401",4.3,5.0,7.1,Active,2024,5,b. < 1-3 Years,0,1
EMP_1178,Hendra Kusuma,Customer Support,2020-02-22,2021-05-18,"9,526,977",2.9,2.6,10.5,Resigned,2020,3,d. > 5 Years,1,1
EMP_1179,Kartika Hidayat,Sales,2020-02-11,,"8,765,092",2.6,4.2,8.3,Active,2020,5,d. > 5 Years,0,1
EMP_1180,Lina Permana,Marketing,2023-11-13,2024-11-01,"7,019,036",2.1,2.9,9.9,Active,2023,3,b. < 1-3 Years,0,1
EMP_1181,Nia Permana,Operations,2021-03-28,,"11,640,033",4.1,4.1,9.8,Active,2021,5,c. < 3-5 Year,0,1
EMP_1182,Rina Lestari,Marketing,2020-06-12,2021-02-11,"13,463,742",4.8,2.7,10.3,Resigned,2020,3,c. < 3-5 Year,1,1
EMP_1183,Tono Permana,Marketing,2024-04-28,2025-08-22,"10,915,789",4.7,3.5,10.5,Active,2024,4,b. < 1-3 Years,0,1
EMP_1184,Andi Wijaya,Finance,2023-05-02,2025-08-22,"11,128,017",4.7,2.3,11.6,Resigned,2023,3,b. < 1-3 Years,1,1
EMP_1185,Fitri Pratama,Finance,2023-02-13,2025-07-23,"8,879,928",3.3,3.3,9.4,Active,2023,4,b. < 1-3 Years,0,1
EMP_1186,Wati Permana,Finance,2022-07-02,2024-04-21,"12,241,305",4.3,1.9,11.6,Resigned,2022,2,b. < 1-3 Years,1,1
EMP_1187,Indah Hidayat,HR,2018-04-27,,"9,474,202",2.5,3.7,11.4,Active,2018,4,d. > 5 Years,0,1
EMP_1188,Gita Wijaya,Sales,2021-09-26,2022-07-13,"12,582,839",4.9,2.3,11.0,Resigned,2021,3,c. < 3-5 Year,1,1
EMP_1189,Maya Wijaya,Finance,2018-01-04,2019-08-17,"13,830,464",4.6,3.6,8.5,Active,2018,4,d. > 5 Years,0,1
EMP_1190,Nia Santoso,Operations,2020-09-29,,"11,656,704",3.7,4.0,8.9,Active,2020,4,c. < 3-5 Year,0,1
EMP_1191,Putri Hidayat,Operations,2020-05-20,2022-12-26,"13,292,017",4.5,5.0,8.2,Active,2020,5,c. < 3-5 Year,0,1
EMP_1192,Kartika Wijaya,Finance,2021-09-01,2024-07-16,"10,888,613",3.8,4.8,7.4,Active,2021,5,c. < 3-5 Year,0,1
EMP_1193,Tono Pratama,Sales,2024-10-28,,"6,748,798",2.7,4.8,8.7,Active,2024,5,b. < 1-3 Years,0,1
EMP_1194,Maya Santoso,Operations,2020-07-31,,"8,355,314",2.6,3.4,8.5,Active,2020,4,c. < 3-5 Year,0,1
EMP_1195,Fitri Hidayat,Sales,2021-03-13,2024-05-20,"7,488,555",2.1,4.3,7.9,Active,2021,5,c. < 3-5 Year,0,1
EMP_1196,Dewi Nugroho,Customer Support,2018-12-05,2019-12-27,"12,387,968",4.0,2.0,11.0,Resigned,2018,2,d. > 5 Years,1,1
EMP_1197,Tono Hidayat,Operations,2023-02-06,,"10,857,554",4.0,4.5,9.0,Active,2023,5,b. < 1-3 Years,0,1
EMP_1198,Indah Santoso,HR,2023-01-19,2025-09-24,"8,979,391",3.4,3.8,11.2,Resigned,2023,4,b. < 1-3 Years,1,1
EMP_1199,Fitri Hidayat,HR,2022-04-20,2023-03-29,"7,559,036",2.5,3.1,11.7,Resigned,2022,4,c. < 3-5 Year,1,1
EMP_1200,Rina Nugroho,Finance,2018-07-18,2019-04-05,"9,558,316",2.4,3.0,9.3,Active,2018,3,d. > 5 Years,0,1
EMP_1201,Lina Kusuma,Finance,2021-10-14,2022-05-30,"9,684,409",3.6,4.1,8.5,Active,2021,5,c. < 3-5 Year,0,1
EMP_1202,Joko Pratama,HR,2019-04-03,2019-12-13,"11,407,634",3.6,3.6,8.2,Active,2019,4,d. > 5 Years,0,1
EMP_1203,Eko Nugroho,Finance,2021-01-30,2024-02-22,"11,173,559",4.1,3.5,11.6,Active,2021,4,c. < 3-5 Year,0,1
EMP_1204,Rina Nugroho,Engineering,2018-11-10,2019-07-26,"9,891,912",2.4,4.2,10.2,Active,2018,5,d. > 5 Years,0,1
EMP_1205,Citra Permana,Operations,2021-05-21,2022-01-01,"9,075,672",2.6,4.7,8.3,Active,2021,5,c. < 3-5 Year,0,1
EMP_1206,Nia Santoso,Customer Support,2020-02-24,2022-05-04,"11,659,462",3.8,2.3,11.3,Active,2020,3,d. > 5 Years,0,1
EMP_1207,Lina Nugroho,Sales,2022-11-25,,"10,141,523",4.1,4.6,8.4,Active,2022,5,b. < 1-3 Years,0,1
EMP_1208,Fitri Kusuma,Marketing,2018-01-21,2018-08-27,"13,953,617",4.3,4.2,7.6,Active,2018,5,d. > 5 Years,0,1
EMP_1209,Kartika Santoso,Sales,2020-07-09,,"8,876,100",3.0,3.9,10.1,Active,2020,4,c. < 3-5 Year,0,1
EMP_1210,Omar Hidayat,Operations,2024-09-04,2025-09-18,"8,632,504",3.4,4.6,7.1,Active,2024,5,b. < 1-3 Years,0,1
EMP_1211,Omar Wijaya,Finance,2023-08-06,,"10,815,462",4.1,3.8,9.0,Active,2023,4,b. < 1-3 Years,0,1
EMP_1212,Tono Santoso,Operations,2023-06-16,2024-11-30,"7,242,664",2.2,2.3,11.9,Resigned,2023,3,b. < 1-3 Years,1,1
EMP_1213,Kartika Nugroho,Operations,2023-03-30,,"9,530,488",3.9,3.6,10.1,Active,2023,4,b. < 1-3 Years,0,1
EMP_1214,Andi Kusuma,HR,2023-07-04,2025-01-18,"11,125,504",4.8,4.9,8.9,Active,2023,5,b. < 1-3 Years,0,1
EMP_1215,Maya Lestari,Sales,2019-03-30,2020-09-25,"14,190,443",4.6,3.5,10.9,Active,2019,4,d. > 5 Years,0,1
EMP_1216,Nia Permana,Customer Support,2020-06-10,2024-04-17,"9,998,045",2.8,3.3,8.8,Active,2020,4,c. < 3-5 Year,0,1
EMP_1217,Kartika Hidayat,Sales,2022-07-13,2025-08-16,"9,475,908",2.9,4.7,9.2,Active,2022,5,b. < 1-3 Years,0,1
EMP_1218,Joko Pratama,HR,2021-09-30,2023-03-16,"10,534,965",4.1,4.4,8.9,Active,2021,5,c. < 3-5 Year,0,1
EMP_1219,Nia Lestari,Operations,2018-04-29,2019-08-05,"12,496,720",3.8,2.7,12.0,Active,2018,3,d. > 5 Years,0,1
EMP_1220,Andi Permana,HR,2020-10-20,,"11,836,582",3.9,4.5,7.5,Active,2020,5,c. < 3-5 Year,0,1
EMP_1221,Maya Lestari,Customer Support,2019-10-24,2021-08-24,"10,062,586",2.5,2.6,10.6,Resigned,2019,3,d. > 5 Years,1,1
EMP_1222,Citra Pratama,Sales,2024-06-23,2025-04-24,"9,893,421",4.1,3.1,11.9,Active,2024,4,b. < 1-3 Years,0,1
EMP_1223,Rina Santoso,Customer Support,2024-10-10,2025-06-28,"7,527,938",2.7,1.6,11.8,Resigned,2024,2,b. < 1-3 Years,1,1
EMP_1224,Nia Nugroho,Customer Support,2022-04-28,,"8,986,415",3.3,2.9,11.4,Active,2022,3,c. < 3-5 Year,0,1
EMP_1225,Wati Pratama,Finance,2023-05-24,2024-01-20,"7,940,977",2.9,3.4,11.1,Resigned,2023,4,b. < 1-3 Years,1,1
EMP_1226,Maya Nugroho,Finance,2019-05-24,,"13,896,365",4.5,3.5,11.1,Resigned,2019,4,d. > 5 Years,1,1
EMP_1227,Fitri Permana,Finance,2021-10-23,,"8,509,326",2.7,3.6,8.1,Active,2021,4,c. < 3-5 Year,0,1
EMP_1228,Citra Nugroho,Operations,2023-07-07,2024-09-25,"8,690,549",3.0,4.5,9.2,Active,2023,5,b. < 1-3 Years,0,1
EMP_1230,Joko Kusuma,Operations,2019-10-11,2021-12-23,"10,837,526",3.4,2.6,10.4,Active,2019,3,d. > 5 Years,0,1
EMP_1231,Eko Wijaya,HR,2021-04-12,2023-03-19,"10,221,743",3.9,3.0,11.3,Resigned,2021,3,c. < 3-5 Year,1,1
EMP_1232,Andi Kusuma,Marketing,2023-09-15,2025-08-24,"8,846,319",3.2,3.7,11.5,Active,2023,4,b. < 1-3 Years,0,1
EMP_1233,Tono Permana,HR,2022-03-14,2025-05-30,"11,528,901",3.9,3.1,9.6,Active,2022,4,c. < 3-5 Year,0,1
EMP_1234,Andi Santoso,Marketing,2020-07-09,2022-04-09,"9,018,878",2.5,3.6,10.9,Active,2020,4,c. < 3-5 Year,0,1
EMP_1235,Lina Nugroho,Finance,2024-05-21,2024-11-23,"11,581,876",4.5,3.5,11.1,Active,2024,4,b. < 1-3 Years,0,1
EMP_1236,Gita Permana,Operations,2018-05-15,2019-06-01,"14,683,307",4.9,5.0,7.3,Active,2018,5,d. > 5 Years,0,1
EMP_1237,Sari Santoso,Customer Support,2018-08-18,2022-01-19,"9,626,063",2.7,2.4,11.0,Active,2018,3,d. > 5 Years,0,1
EMP_1238,Hendra Lestari,Operations,2023-02-12,,"11,801,181",4.9,2.8,9.8,Resigned,2023,3,b. < 1-3 Years,1,1
EMP_1239,Citra Wijaya,HR,2021-05-25,,"8,932,363",2.7,3.1,10.8,Resigned,2021,4,c. < 3-5 Year,1,1
EMP_1240,Budi Permana,Customer Support,2018-10-27,,"8,368,023",2.3,3.0,9.4,Active,2018,3,d. > 5 Years,0,1
EMP_1241,Wati Nugroho,Marketing,2024-05-20,,"9,307,488",3.3,5.0,7.6,Active,2024,5,b. < 1-3 Years,0,1
EMP_1242,Gita Nugroho,Engineering,2020-10-28,2024-09-08,"9,513,981",2.8,4.6,7.9,Active,2020,5,c. < 3-5 Year,0,1
EMP_1243,Joko Kusuma,Customer Support,2023-12-20,,"7,794,864",2.8,4.0,9.5,Active,2023,4,b. < 1-3 Years,0,1
EMP_1244,Fitri Nugroho,Engineering,2021-07-31,2024-12-05,"9,354,438",3.4,5.0,7.9,Active,2021,5,c. < 3-5 Year,0,1
EMP_1245,Dewi Nugroho,Marketing,2024-01-16,2025-01-28,"11,180,638",4.3,4.0,8.2,Active,2024,4,b. < 1-3 Years,0,1
EMP_1246,Rina Nugroho,Engineering,2021-05-14,2023-01-14,"10,043,392",3.7,3.6,8.6,Active,2021,4,c. < 3-5 Year,0,1
EMP_1247,Fitri Wijaya,HR,2019-10-06,2023-02-24,"14,292,386",4.9,3.3,10.0,Active,2019,4,d. > 5 Years,0,1
EMP_1248,Hendra Kusuma,Finance,2021-05-28,2023-08-13,"9,042,252",3.0,2.6,11.1,Resigned,2021,3,c. < 3-5 Year,1,1
EMP_1249,Tono Hidayat,Customer Support,2022-09-05,,"11,379,001",4.8,2.3,11.8,Active,2022,3,b. < 1-3 Years,0,1
EMP_1250,Omar Kusuma,Engineering,2020-04-08,,"11,886,726",4.2,1.9,11.2,Resigned,2020,2,d. > 5 Years,1,1
EMP_1251,Maya Permana,HR,2024-04-12,2025-11-21,"7,116,391",2.6,3.4,9.2,Resigned,2024,4,b. < 1-3 Years,1,1
EMP_1252,Fitri Permana,Operations,2023-05-19,2025-07-14,"10,097,718",3.4,5.0,7.2,Active,2023,5,b. < 1-3 Years,0,1
EMP_1253,Putri Lestari,Marketing,2024-10-21,2025-05-19,"6,540,028",2.3,4.2,8.7,Active,2024,5,b. < 1-3 Years,0,1
EMP_1254,Joko Santoso,Finance,2019-07-05,2020-05-31,"10,875,117",3.0,3.8,10.7,Active,2019,4,d. > 5 Years,0,1
EMP_1255,Tono Kusuma,HR,2020-03-30,2023-03-12,"9,481,929",2.7,4.0,9.7,Active,2020,4,d. > 5 Years,0,1
EMP_1256,Joko Pratama,Sales,2018-10-06,2021-01-05,"14,179,470",4.9,2.6,11.5,Active,2018,3,d. > 5 Years,0,1
EMP_1257,Fitri Permana,Finance,2020-07-21,2022-11-30,"9,402,548",2.6,4.6,8.3,Active,2020,5,c. < 3-5 Year,0,1
EMP_1258,Eko Santoso,Operations,2022-08-10,2025-10-29,"12,242,777",4.4,4.5,9.6,Active,2022,5,b. < 1-3 Years,0,1
EMP_1259,Andi Hidayat,Engineering,2023-08-28,2025-01-23,"11,005,790",4.4,4.0,8.4,Active,2023,4,b. < 1-3 Years,0,1
EMP_1260,Citra Santoso,HR,2019-04-06,2022-08-19,"12,556,585",4.5,3.5,9.9,Active,2019,4,d. > 5 Years,0,1
EMP_1261,Gita Santoso,Customer Support,2022-11-01,2024-08-18,"10,231,558",3.4,1.8,12.0,Resigned,2022,2,b. < 1-3 Years,1,1
EMP_1262,Fitri Permana,Finance,2023-12-02,2025-08-15,"11,284,400",4.7,2.6,9.9,Active,2023,3,b. < 1-3 Years,0,1
EMP_1263,Andi Pratama,Sales,2021-08-13,2023-07-24,"12,620,046",4.6,3.0,10.4,Active,2021,3,c. < 3-5 Year,0,1
EMP_1264,Gita Permana,Operations,2024-06-20,,"9,799,438",4.3,3.5,8.5,Active,2024,4,b. < 1-3 Years,0,1
EMP_1265,Budi Wijaya,HR,2021-11-28,2024-03-27,"13,195,078",4.6,3.8,8.2,Active,2021,4,c. < 3-5 Year,0,1
EMP_1266,Nia Kusuma,Sales,2020-06-08,2021-01-29,"9,470,018",2.4,1.9,11.7,Active,2020,2,c. < 3-5 Year,0,1
EMP_1267,Andi Nugroho,Customer Support,2020-05-04,2023-05-04,"9,849,449",3.3,4.3,8.0,Active,2020,5,d. > 5 Years,0,1
EMP_1268,Citra Wijaya,HR,2024-06-26,2025-02-23,"6,198,546",2.5,4.7,7.6,Active,2024,5,b. < 1-3 Years,0,1
EMP_1269,Kartika Hidayat,Sales,2020-05-11,2023-09-11,"9,558,657",3.1,4.6,9.5,Active,2020,5,d. > 5 Years,0,1
EMP_1270,Maya Hidayat,Finance,2019-02-14,2021-05-08,"13,352,941",4.5,3.0,11.7,Resigned,2019,3,d. > 5 Years,1,1
EMP_1271,Citra Hidayat,Finance,2018-03-06,2020-03-17,"14,196,907",4.2,3.5,8.6,Active,2018,4,d. > 5 Years,0,1
EMP_1272,Tono Pratama,Sales,2023-10-26,,"10,891,783",4.1,5.0,7.2,Active,2023,5,b. < 1-3 Years,0,1
EMP_1273,Joko Permana,HR,2022-08-27,2025-06-30,"8,638,887",2.5,3.0,26.0,Active,2022,3,b. < 1-3 Years,0,1
EMP_1274,Fitri Permana,Engineering,2019-10-28,,"9,138,304",2.6,4.3,10.1,Active,2019,5,d. > 5 Years,0,1
EMP_1275,Kartika Pratama,Customer Support,2018-04-16,2021-06-02,"9,887,679",2.1,4.5,7.7,Active,2018,5,d. > 5 Years,0,1
EMP_1276,Wati Wijaya,Sales,2019-02-15,,"13,034,292",4.7,3.1,9.1,Active,2019,4,d. > 5 Years,0,1
EMP_1277,Omar Hidayat,Customer Support,2024-01-08,2024-07-06,"7,776,365",2.9,2.3,11.5,Resigned,2024,3,b. < 1-3 Years,1,1
EMP_1278,Sari Permana,HR,2019-01-30,2022-10-10,"9,122,941",2.6,4.3,9.6,Active,2019,5,d. > 5 Years,0,1
EMP_1279,Citra Santoso,Operations,2022-07-13,,"9,860,810",3.8,3.8,8.1,Active,2022,4,b. < 1-3 Years,0,1
EMP_1280,Kartika Nugroho,Operations,2024-08-16,2025-12-04,"11,248,405",5.0,2.4,10.8,Resigned,2024,3,b. < 1-3 Years,1,1
EMP_1281,Eko Pratama,Operations,2022-04-27,2023-12-03,"11,672,499",4.9,3.7,7.7,Active,2022,4,c. < 3-5 Year,0,1
EMP_1282,Fitri Hidayat,Marketing,2018-02-17,2021-05-02,"13,532,092",4.6,4.1,10.1,Active,2018,5,d. > 5 Years,0,1
EMP_1283,Omar Lestari,Finance,2020-12-12,2022-02-06,"12,303,367",4.2,3.9,10.8,Active,2020,4,c. < 3-5 Year,0,1
EMP_1284,Fitri Kusuma,Marketing,2023-06-20,2025-03-28,"10,669,417",4.0,3.4,11.3,Resigned,2023,4,b. < 1-3 Years,1,1
EMP_1285,Lina Hidayat,Operations,2018-04-15,2019-06-27,"9,419,580",2.3,2.1,11.2,Active,2018,3,d. > 5 Years,0,1
EMP_1286,Eko Permana,Marketing,2023-01-28,2023-10-19,"12,322,865",4.9,5.0,7.9,Active,2023,5,b. < 1-3 Years,0,1
EMP_1287,Rina Lestari,Sales,2020-06-27,2022-02-03,"11,901,162",4.2,4.3,9.6,Active,2020,5,c. < 3-5 Year,0,1
EMP_1288,Rina Pratama,Customer Support,2023-12-24,2025-02-11,"10,325,643",4.1,3.9,7.8,Active,2023,4,b. < 1-3 Years,0,1
EMP_1289,Wati Lestari,Customer Support,2019-09-15,2023-08-13,"10,174,720",3.3,5.0,8.4,Active,2019,5,d. > 5 Years,0,1
EMP_1290,Joko Hidayat,HR,2022-09-22,2024-07-12,"9,152,921",3.0,1.7,11.7,Resigned,2022,2,b. < 1-3 Years,1,1
EMP_1291,Sari Kusuma,Sales,2024-08-29,2025-03-27,"9,565,469",4.3,5.0,7.7,Active,2024,5,b. < 1-3 Years,0,1
EMP_1292,Hendra Hidayat,Customer Support,2019-10-16,2022-06-22,"11,229,514",3.8,2.0,11.2,Active,2019,2,d. > 5 Years,0,1
EMP_1293,Indah Wijaya,Finance,2019-05-21,2023-02-28,"13,229,402",4.8,3.8,8.0,Active,2019,4,d. > 5 Years,0,1
EMP_1294,Kartika Pratama,Operations,2019-04-26,2022-09-30,"9,263,360",2.3,3.0,10.0,Active,2019,3,d. > 5 Years,0,1
EMP_1295,Dewi Nugroho,Sales,2018-10-16,2021-03-13,"14,799,439",4.6,2.3,11.9,Active,2018,3,d. > 5 Years,0,1
EMP_1296,Dewi Nugroho,Finance,2024-07-24,,"10,735,644",4.1,3.5,11.0,Resigned,2024,4,b. < 1-3 Years,1,1
EMP_1297,Dewi Santoso,Operations,2024-10-07,2025-10-07,"7,800,314",2.7,4.0,10.3,Active,2024,4,b. < 1-3 Years,0,1
EMP_1298,Nia Pratama,Operations,2019-03-07,2021-03-29,"13,949,741",4.5,3.8,8.4,Active,2019,4,d. > 5 Years,0,1
EMP_1299,Nia Kusuma,Marketing,2018-12-07,,"12,755,255",4.1,4.4,8.2,Active,2018,5,d. > 5 Years,0,1
EMP_1300,Indah Santoso,Customer Support,2023-06-22,2025-07-20,"8,554,105",3.1,3.1,11.4,Resigned,2023,4,b. < 1-3 Years,1,1
EMP_1302,Maya Pratama,Marketing,2022-12-09,2025-01-14,"10,811,049",4.6,3.3,11.7,Active,2022,4,b. < 1-3 Years,0,1
EMP_1303,Nia Pratama,Sales,2024-05-11,,"9,311,800",3.9,5.0,7.5,Active,2024,5,b. < 1-3 Years,0,1
EMP_1304,Omar Kusuma,Marketing,2021-11-10,2023-09-30,"9,316,160",2.8,4.8,7.2,Active,2021,5,c. < 3-5 Year,0,1
EMP_1305,Indah Wijaya,Sales,2024-04-06,2025-07-10,"10,223,233",3.9,3.7,9.0,Active,2024,4,b. < 1-3 Years,0,1
EMP_1306,Putri Santoso,Marketing,2021-12-11,2023-09-18,"8,471,518",2.9,5.0,7.5,Active,2021,5,c. < 3-5 Year,0,1
EMP_1307,Kartika Nugroho,Operations,2020-02-02,2021-09-18,"10,042,421",2.8,3.5,9.4,Active,2020,4,d. > 5 Years,0,1
EMP_1308,Lina Wijaya,Sales,2021-08-15,,"8,043,003",2.6,3.2,11.5,Active,2021,4,c. < 3-5 Year,0,1
EMP_1309,Sari Wijaya,Finance,2018-11-08,,"9,430,744",2.3,3.0,11.6,Active,2018,3,d. > 5 Years,0,1
EMP_1310,Eko Permana,HR,2021-12-20,2024-08-14,"8,161,904",2.3,3.7,11.1,Active,2021,4,c. < 3-5 Year,0,1
EMP_1311,Tono Santoso,Marketing,2020-07-09,2021-03-29,"8,467,548",2.7,2.9,10.3,Active,2020,3,c. < 3-5 Year,0,1
EMP_1312,Hendra Lestari,Sales,2022-12-09,2024-01-14,"6,955,296",2.4,3.4,8.2,Active,2022,4,b. < 1-3 Years,0,1
EMP_1313,Omar Hidayat,HR,2024-03-07,2024-12-10,"9,089,143",3.2,3.5,9.6,Active,2024,4,b. < 1-3 Years,0,1
EMP_1314,Maya Kusuma,Operations,2022-01-30,2024-01-19,"9,326,085",3.3,3.6,11.5,Active,2022,4,c. < 3-5 Year,0,1
EMP_1315,Lina Santoso,Operations,2019-07-05,2021-05-20,"13,263,478",4.4,5.0,7.6,Active,2019,5,d. > 5 Years,0,1
EMP_1316,Rina Nugroho,HR,2021-07-08,,"11,721,617",4.5,3.6,10.6,Active,2021,4,c. < 3-5 Year,0,1
EMP_1317,Sari Lestari,Finance,2021-01-07,2021-10-22,"10,211,431",3.4,3.6,9.5,Active,2021,4,c. < 3-5 Year,0,1
EMP_1318,Fitri Pratama,HR,2023-01-11,2023-09-06,"11,887,229",4.7,2.1,11.3,Resigned,2023,3,b. < 1-3 Years,1,1
EMP_1319,Citra Kusuma,HR,2020-10-29,2021-06-22,"11,818,343",4.1,4.4,9.2,Active,2020,5,c. < 3-5 Year,0,1
EMP_1320,Maya Lestari,Operations,2023-01-26,2025-07-07,"10,160,301",4.0,5.0,8.2,Active,2023,5,b. < 1-3 Years,0,1
EMP_1321,Nia Wijaya,Customer Support,2024-01-20,2025-06-05,"11,453,754",4.6,5.0,7.3,Active,2024,5,b. < 1-3 Years,0,1
EMP_1322,Citra Santoso,HR,2022-08-22,2024-03-22,"8,343,681",2.7,4.0,10.9,Active,2022,4,b. < 1-3 Years,0,1
EMP_1323,Andi Nugroho,Operations,2019-05-05,2020-05-11,"14,136,647",4.8,3.6,10.5,Active,2019,4,d. > 5 Years,0,1
EMP_1324,Maya Nugroho,Sales,2021-11-07,,"8,248,769",2.9,4.0,10.5,Active,2021,4,c. < 3-5 Year,0,1
EMP_1325,Fitri Kusuma,Finance,2020-04-01,,"14,205,594",5.0,4.7,7.4,Active,2020,5,d. > 5 Years,0,1
EMP_1326,Indah Pratama,HR,2018-09-07,2019-07-05,"11,861,900",4.0,5.0,7.8,Active,2018,5,d. > 5 Years,0,1
EMP_1327,Andi Permana,Finance,2021-06-08,,"12,866,392",4.7,3.2,8.9,Active,2021,4,c. < 3-5 Year,0,1
